宮城3区,,,,吉田,剛,よしだ,ごう,35,共産,,新,0,,党宮城県委員〈元〉党県青年学生副部長▽仙台大,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城3区,,,,西村,明宏,にしむら,あきひろ,57,自民,公明/こ,前,4,比例,〈元〉国交副大臣・復興副大臣・内閣府副大臣▽早大院,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城4区,,,,伊藤,信太郎,いとう,しんたろう,64,自民,公明/こ,前,5,比例,〈元〉衆院東日本大震災復興特別委員長・外務副大臣▽米ハーバード大院,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城4区,,,,坂東,毅彦,ばんどう,たけひこ,58,希望,,新,0,比例,アルプス電気産業医〈元〉仙台市職員・内科勤務医▽日大,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城4区,,,,高村,直也,たかむら,なおや,34,共産,,新,0,,党宮城県常任委員・党県平和運動部長▽東北大院,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城5区,,,,勝沼,栄明,かつぬま,しげあき,42,自民,公明/こ,前,2,比例,医師・党水産副部会長・党青年局次長▽北大,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城5区,,,,安住,淳,あずみ,じゅん,55,無所,,前,7,,〈元〉民進党県代表・党代表代行・財務相・防衛副大臣・ＮＨＫ記者▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城6区,,,,小野寺,五典,おのでら,いつのり,57,自民,公明/こ,前,6,比例,防衛相〈元〉党政調会長代理・東北福祉大客員教授・外務副大臣▽東大院,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
宮城6区,,,,横田,有史,よこた,ゆうし,73,共産,,新,0,,党宮城県副委員長〈元〉県議・仙台市議・東北大職員組合書記長▽東北大,http://www.asahi.com/senkyo/senkyo2017/koho/A04.html
秋田1区,,,,冨樫,博之,とがし,ひろゆき,62,自民,公明,前,2,比例,党総務部会長代理〈元〉秋田県議長・衆院議員秘書▽秋田経大,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田1区,,,,松浦,大悟,まつうら,だいご,48,希望,,新,0,比例,〈元〉参院議員・民主党副幹事長・秋田放送アナウンサー▽神戸学院大,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田1区,,,,斉藤,大悟,さいとう,だいご,38,共産,,新,0,,党秋田県常任委員・党県青年学生対策委員会責任者▽秋田高専,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田2区,,,,金田,勝年,かねだ,かつとし,68,自民,公明,前,3,比例,党幹事長代理〈元〉法相・外務副大臣・参院議員・農水政務次官▽一橋大,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田2区,,,,藤本,友里,ふじもと,ゆり,38,共産,,新,0,,党准秋田県委員・党県青年学生対策委員〈元〉特許事務所員▽都留文科大,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田2区,,,,緑川,貴士,みどりかわ,たかし,32,希望,,新,0,比例,〈元〉民進党秋田県第２区総支部長・秋田朝日放送アナウンサー▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田3区,,,,村岡,敏英,むらおか,としひで,57,希望,,前,2,比例,〈元〉民進党副幹事長・維新の党秋田県総支部代表・衆院議員秘書▽日大,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田3区,,,,御法川,信英,みのりかわ,のぶひで,53,自民,公明,前,4,比例,党国対副委員長〈元〉財務副大臣・外務政務官▽米コロンビア大院,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
秋田3区,,,,冨岡,昭,とみおか,あきら,67,共産,,新,0,,党秋田県書記長・党県常任委員〈元〉民青県委員長▽秋田大,http://www.asahi.com/senkyo/senkyo2017/koho/A05.html
山形1区,,,,遠藤,利明,えんどう,としあき,67,自民,公明,前,7,比例,党東京五輪・パラリンピック実施本部長〈元〉五輪相・文科副大臣▽中大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形1区,,,,荒井,寛,あらい,かん,44,希望,,新,0,比例,介護施設理事〈元〉建築会社長・日本青年会議所東北協議会長▽日大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形1区,,,,石川,渉,いしかわ,しょう,43,共産,,新,0,,党山形県委員・党地区常任委員〈元〉民青県委員長▽山形大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形2区,,,,鈴木,憲和,すずき,のりかず,35,自民,公明,前,2,比例,党山形県会長・党水産部会長代理・党青年局次長〈元〉農水省職員▽東大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形2区,,,,近藤,洋介,こんどう,ようすけ,52,希望,,前,5,比例,〈元〉民進党山形県会長・経産副大臣・日経新聞記者▽慶大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形2区,,,,岩本,康嗣,いわもと,こうじ,52,共産,,新,0,,党山形県委員・党地区委員長〈元〉山形大生協職員▽山形大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形3区,,,,城取,良太,しろとり,りょうた,40,諸派,,新,0,,幸福実現党山形県代表・幸福の科学職員〈元〉ＨＳ政経塾生▽成蹊大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形3区,,,,加藤,鮎子,かとう,あゆこ,38,自民,公明,前,1,比例,党農林副部会長〈元〉衆院議員秘書・経営指導会社員▽米コロンビア大院,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形3区,,,,加藤,太一,かとう,たいち,66,共産,,新,0,,党地区副委員長〈元〉鶴岡市議・社会福祉法人役員▽鶴岡工高,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
山形3区,,,,阿部,寿一,あべ,じゅいち,58,希望,,元,1,比例,〈元〉酒田市長・建設省職員・鳥取市企画部長▽東大,http://www.asahi.com/senkyo/senkyo2017/koho/A06.html
福島1区,,,,金子,恵美,かねこ,えみ,52,無所,,前,1,,〈元〉参院議員・復興政務官・伊達市議▽米カリフォルニア州立大院,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島1区,,,,亀岡,偉民,かめおか,よしたみ,62,自民,公明,前,3,比例,党国対副委員長〈元〉衆院文科委理事・内閣府政務官▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島2区,,,,根本,匠,ねもと,たくみ,66,自民,公明,前,7,比例,〈元〉復興相・内閣府副大臣・建設省職員▽東大,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島2区,,,,平,善彦,たいら,よしひこ,65,共産,,新,0,,党地区副委員長・党福島県委員〈元〉車部品製造会社員▽本宮高白沢校中退,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島2区,,,,岡部,光規,おかべ,みつのり,49,希望,,新,0,比例,外科医〈元〉東北大病院助教・日本学術振興会海外特別研究員▽東北大院,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島2区,,,,西村,恵美,にしむら,えみ,54,維新,,新,0,比例,日産自動車社員〈元〉リクルート社員▽中大専門職院在学,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
福島3区,,,,橋本,健二,はしもと,けんじ,69,共産,,新,0,,党地区常任委員〈元〉須賀川市議・ＮＴＴ社員▽棚倉高,http://www.asahi.com/senkyo/senkyo2017/koho/A07.html
