以下のデータは CC0 で公開可となります。,,,,,,,,"twitter,facebook,ホームページを入れて行って頂けると助かります。他はだいたい入っていますが生年月日が年までしか入っていないものがあります。10/5 higa4",,,,,,,
wikidata への登録時に「出典URL」を「http://www.dot-jp.or.jp/seijinavi/」に設定していただけるとありがたく。,,,,,,,,現在登録済み数,127,15.34%,が完了しています。,,,,
登録が終わったら wikidata Q を書いてもらえると助かります,,,,,,,,,,,,Wikidataへの登録状況,,,
wikidata,名前,姓,名,名（フリガナ）,姓（フリガナ）,性別,生年月日,Twitterアドレス,Facebookページアドレス,ホームページアドレス1,ホームページアドレス2(ブログも可),担当,登録予定日,完了日,メモ
Q11577186,田畑毅,田畑,毅,ツヨシ,タバタ,男,19720502,,,http://www.tabata-tsuyoshi.jp/,,,,,
Q11577205,田畑裕明,田畑,裕明,ヒロアキ,タバタ,男,19730102,,,http://www.tabatahiroaki.com/,,,,,
Q11577481,田野瀬太道,田野瀬,太道,タイドウ,タノセ,男,19740704,,,,,,,,
Q11578505,畑野君枝,畑野,君枝,キミエ,ハタノ,女,19570119,,,http://www.hatano-kimie.jp/,,higa4,10/5,10/5,ウィキペディアでは「1957年1月28日」生まれ
Q11580448,白須賀貴樹,白須賀,貴樹,タカキ,シラスカ,男,19750316,,,http://shirasuka-takaki.com/,,,,,
Q11585604,石崎徹,石崎,徹,トオル,イシザキ,男,19840125,,https://www.facebook.com/ishizaki.tohru,http://www.tohru-ishizaki.com/,,,,,
Q11585840,石川昭政,石川,昭政,アキマサ,イシカワ,男,19720918,,,http://ameblo.jp/ishikawa-akimasa/,,,,,
Q11589528,神山佐市,神山,佐市,サイチ,カミヤマ,男,19540817,,,http://www.kamiyama.ne.jp/,,,,,
Q11589542,神山洋介,神山,洋介,ヨウスケ,カミヤマ,男,19750524,KAMIYAMA_Yosuke,,http://kamiyama-yosuke.com,,,,,
Q11590601,神田憲次,神田,憲次,ケンジ,カンダ,男,19630219,,,http://www.kanda-kenji.jp/,,,,,
Q11592023,福山守,福山,守,マモル,フクヤマ,男,19521219,,,,,,,,
Q11593023,福島伸享,福島,伸享,ノブユキ,フクシマ,男,19700808,,,http://www.fukuchan-japan.com,,,,,
Q11596723,稲津久,稲津,久,ヒサシ,イナツ,男,19580209,,,http://www.inatsu.com/,,,,,
Q11597257,穴見陽一,穴見,陽一,ヨウイチ,アナミ,男,19690724,,,http://anamin.net/,,,,,
Q11598974,竹内譲,竹内,譲,ユズル,タケウチ,男,19580625,takeuchi_yuzuru,,http://www.kid97.co.jp/takeuchi/,,,,,
Q11602573,笹川博義,笹川,博義,ヒロヨシ,ササガワ,男,19660829,,,http://www.sasagawa-hiroyoshi.com/index.php,,,,,
Q11603860,簗和生,簗,和生,カズオ,ヤナ,男,19790422,,,http://www.yanakazuo.jp/index.html,,,,,
Q11606064,細田健一,細田,健一,ケンイチ,ホソダ,男,19640711,hosoda_kenichi,,http://hosoda-kenichi.jp/,,,,,
Q11609955,義家弘介,義家,弘介,ヒロユキ,ヨシイエ,男,19710331,yoshiiehiroyuki,https://www.facebook.com/h.yoshiie,http://www.yoshiie-hiroyuki.com/,,,,,
Q1161024,河野太郎,河野,太郎,タロウ,コウノ,男,19630110,konotarogomame,https://www.facebook.com/pages/%E6%B2%B3%E9%87%8E%E5%A4%AA%E9%83%8E/168727046514485,http://www.taro.org/,,,,,
Q11616618,若狭勝,若狭,勝,マサル,ワカサ,男,19561206,,https://www.facebook.com/wakasamasaru,https://www.wakasamasaru.jp/,http://ameblo.jp/wakasama-saru/,,,,
Q11619136,菅原一秀,菅原,一秀,イッシュウ,スガワラ,男,19620107,sugawaraisshu,https://www.facebook.com/sugawaraisshu,http://www.isshu.net/,,,,,
Q11619261,菅家一郎,菅家,一郎,イチロウ,カンケ,男,19550520,kanke_ichirou,,,,,,,
Q11622647,藤丸敏,藤丸,敏,サトシ,フジマル,男,19600119,,https://www.facebook.com/fujimaru.satoshi,,,,,,
Q11622818,藤井比早之,藤井,比早之,ヒサユキ,フジイ,男,19710911,FujiiHisayuki,,http://fujiihisayuki.jp/,,,,,
Q11623218,藤原崇,藤原,崇,タカシ,フジワラ,男,19830802,iwate_fujiwara,,http://takasi.info/,,,,,
Q11629931,西銘恒三郎,西銘,恒三郎,コウサブロウ,ニシメ,男,19540807,,,http://nishime-k.com/,,,,,
Q11634137,豊田真由子,豊田,真由子,マユコ,トヨタ,女,19741010,toyota_mayuko,https://www.facebook.com/mayuko.toyota2012,,,,,,
Q11635735,赤枝恒雄,赤枝,恒雄,ツネオ,アカエダ,男,19440316,,,,,ikt2y,10/6,,
Q11637002,足立やすし,足立,やすし,ヤスシ,アダチ,男,19651014,adachiyasushi,,http://adachiyasushi.jp/,,higa4,10/5,10/5,
Q11637774,輿水恵一,輿水,恵一,ケイイチ,コシミズ,男,19620204,,,http://www.k-koshimizu.jp/,,,,,
Q11638274,辻清人,辻,清人,キヨト,ツジ,男,19790907,tujikiyoto,https://www.facebook.com/kiyototsujitokyo2nd,http://k-tsuji.jp/,,,,,
Q11642258,遠藤敬,遠藤,敬,タカシ,エンドウ,男,19680606,,,http://blog.livedoor.jp/akitadog/,,,,,
Q11644760,重徳和彦,重徳,和彦,カズヒコ,シゲトク,男,19701221,shigetoku2,https://www.facebook.com/shigetokukazuhiko,http://www.shigetoku.jp/,,,,,
Q11645002,野中厚,野中,厚,アツシ,ノナカ,男,19761117,,,http://www.nonaka-atsushi.com/,,,,,
Q11646016,野田毅,野田,毅,タケシ,ノダ,男,19411003,,,http://www.nodatakeshi.com/,,higa4,10/5,10/5,
Q11646177,野間健,野間,健,タケシ,ノマ,男,19581008,,,,,,,,
Q11646784,金子恵美,金子,恵美,メグミ,カネコ,女,19780227,kanekomegu,https://www.facebook.com/megukin,http://kanekomegumi.net/,,,,,
Q11647123,椎木保,椎木,保,タモツ,シイキ,男,19660704,,,http://shiiki-tamotsu.jp,http://ameblo.jp/ishin-shiiki/,,,,
Q11647681,金田勝年,金田,勝年,カツトシ,カネダ,男,19491004,,,http://www.kaneda-k.com/,,,,,
Q11648868,鈴木憲和,鈴木,憲和,ノリカズ,スズキ,男,19820130,norikazu_suzuki,https://www.facebook.com/suzuki.norikazu.official,http://suzuki-norikazu.com/,https://ameblo.jp/suzuki-norikazu/,ninofku,10/5,10/5,
Q11649031,鈴木淳司,鈴木,淳司,ジュンジ,スズキ,男,19580407,,,http://www.suzukaze.net/,,,,,
Q11649189,鈴木義弘,鈴木,義弘,ヨシヒロ,スズキ,男,19621110,,,http://www.yosshisuzuki.com/,,,,,
Q11651619,長坂康正,長坂,康正,ヤスマサ,ナガサカ,男,19570410,,,http://nagasakayasumasa.mie1.net/,,,,,
Q11651845,長尾敬,長尾,敬,タカシ,ナガオ,男,19621129,,,http://www.tnagao.org/,,,,,
Q11654965,門博文,門,博文,ヒロフミ,カド,男,19650818,kado_wakayama?lang=ja,,,,,,,
Q11661236,青山周平,青山,周平,シュウヘイ,アオヤマ,男,19770428,,,http://www.aoyama-shuhei.jp/,,,,,
Q11661965,青柳陽一郎,青柳,陽一郎,ヨウイチロウ,アオヤギ,男,19690829,aoyagy,https://www.facebook.com/aoyagy.net,http://aoyagy.net/,,,,,
Q11667848,馬場伸幸,馬場,伸幸,ノブユキ,ババ,男,19650127,,,http://baba-nobuyuki.com/index.php,,,,,
Q11668691,高井崇志,高井,崇志,タカシ,タカイ,男,19690926,,,http://www.takaitakashi.com/,,,,,
Q11670038,高木宏寿,高木,宏寿,ヒロヒサ,タカギ,男,19600409,,,,,higa4,10/5,10/5,
Q11671375,高橋ひなこ,高橋,ひなこ,ヒナコ,タカハシ,女,19580119,,https://www.facebook.com/TakahashiHinako,http://takahashihinako.jp/,,higa4,10/5,10/5,高橋比奈子
Q11673487,鬼木誠,鬼木,誠,マコト,オニキ,男,19721016,,https://www.facebook.com/office.onikidon/,http://www.onikidon.com/,,,,,
Q11677736,黄川田仁志,黄川田,仁志,ヒトシ,キカワダ,男,19701013,kikawadahitoshi,,http://www.kikawadahitoshi.jp/,,,,,
