公認,神奈川６区,,青柳陽一郎,前
公認,,北海道,山崎摩耶,元
公認,,東北,山崎誠,元
公認,,東北,阿久津幸彦,元
公認,,東北,梶護,新
公認,,北関東,堀越啓仁,新
公認,,北関東,大河原雅子,新
公認,,北関東,高木錬太郎,新
公認,,北陸信越,松平浩一,新
公認,,北陸信越,山本和嘉子,新
公認,,東海,松田功,新
公認,,近畿,塩見俊次,新
公認,,中国,秋葉忠利,元
公認,,四国,武内則男,新
公認,,九州,仲間昌信,新
公認,,九州,藤田一枝,元
推薦,東京２１区,,小糸健介,新
推薦,富山２区,,山崎彰,新
推薦,大阪９区,,服部良一,元
推薦,大分２区,,吉川元,前

※ https://www.jiji.com/jc/article?k=2017100900358&g=pol
