解説→,https://hackmd.io/OwFgxgnBBmCMsFoBMATaBWBIkEMUKgA5EAGCFAUwDYwkR0SBmdIA,,,,
進捗率(完了日をカウント)→,42.61%,,,,
Wikidata ID,name,,,,
UI用DBカラム名,name_full,name_last,name_first,,
wikdiata_concept,label,,,,
wikidata,名前（フル）,名前（姓）,名前（名）,,
Q5772420,徳永久志,徳永,久志,Loading...,
Q41770869,小寺裕雄,小寺,裕雄,Loading...,
Q41770867,西沢耕一,西沢,耕一,Loading...,
Q6383646,穀田恵二,穀田,恵二,Loading...,
Q729599,伊吹文明,伊吹,文明,Loading...,
Q41794100,地坂拓晃,地坂,拓晃,Loading...,
Q132280,前原誠司,前原,誠司,Loading...,
Q41794101,繁本護,繁本,護,Loading...,
Q20039675,木村弥生,木村,弥生,Loading...,
Q41767957,金森亨,金森,亨,,
Q6391984,泉健太,泉,健太,Loading...,
Q41768312,森夏枝,森,夏枝,Loading...,別人？
Q41768409,吉田幸一,吉田,幸一,Loading...,
Q41768435,縁田有紀,縁田,有紀,Loading...,
Q17160872,田中英之,田中,英之,Loading...,
Q6383814,北神圭朗,北神,圭朗,Loading...,
Q41770872,山内健,山内,健,Loading...,
Q41770873,本田太郎,本田,太郎,Loading...,
Q41770875,鈴木麻理子,鈴木,麻理子,Loading...,
Q11451405,安藤裕,安藤,裕,Loading...,
Q41770877,上條亮一,上條,亮一,Loading...,
Q11466249,山井和則,山井,和則,Loading...,
Q20039110,大西宏幸,大西,宏幸,Loading...,
Q41770894,柴山昇,柴山,昇,Loading...,
Q11373203,井上英孝,井上,英孝,Loading...,
Q11647123,椎木保,椎木,保,Loading...,
Q456011,尾辻かな子,尾辻,かな子,Loading...,
Q9067667,左藤章,左藤,章,Loading...,
Q41777907,佐藤暁,,,Loading...,
Q7496342,佐藤茂樹,佐藤,茂樹,Loading...,
Q41770898,渡部結,渡部,結,Loading...,
Q11560960,清水忠史,清水,忠史,Loading...,
Q41770900,美延映夫,美延,映夫,Loading...,
Q8049965,中山泰秀,中山,泰秀,Loading...,別人？
Q11422753,國重徹,國重,徹,Loading...,
Q41770901,北山良三,北山,良三,Loading...,
Q41770903,数森圭吾,数森,圭吾,Loading...,
Q41770904,長尾秀樹,長尾,秀樹,Loading...,
Q11378895,伊佐進一,伊佐,進一,,
Q11522739,村上史好,村上,史好,Loading...,
Q41770906,村口久美子,村口,久美子,Loading...,
Q41770908,奥下剛光,奥下,剛光,Loading...,
Q11561908,渡嘉敷奈緒美,渡嘉敷,奈緒美,Loading...,
Q41770909,新居真,新居,真,Loading...,
Q41770911,松井博史,松井,博史,Loading...,
Q7677366,大塚高司,大塚,高司,Loading...,
Q11518048,木下智彦,木下,智彦,Loading...,
Q7385287,服部良一,服部,良一,Loading...,
Q11637002,足立康史,足立,康史,Loading...,
Q11409844,原田憲治,原田,憲治,Loading...,
Q923428,松浪健太,松浪,健太,Loading...,
Q20039047,大隈和英,大隈,和英,Loading...,
Q405533,辻元清美,辻元,清美,Loading...,
Q1155448,平野博文,平野,博文,Loading...,
Q11379447,伊東信久,伊東,信久,Loading...,
Q8060577,佐藤ゆかり,佐藤,ゆかり,Loading...,
Q41770880,松尾正利,松尾,正利,Loading...,
Q41770882,藤田文武,藤田,文武,Loading...,
Q265174,北川知克,北川,知克,Loading...,
Q41777916,青野剛暁,青野,剛暁,Loading...,
Q41770884,長岡嘉一,長岡,嘉一,Loading...,
Q41770885,姜英紀,姜,英紀,Loading...,
Q11629761,西野弘一,西野,弘一,Loading...,
Q18818207,宗清皇一,宗清,皇一,Loading...,
Q11651845,長尾敬,長尾,敬,Loading...,
Q41770886,小松久,小松,久,,
Q7677383,谷畑孝,谷畑,孝,Loading...,
Q11558377,浦野靖人,浦野,靖人,,
Q41770887,為仁史,為,仁史,Loading...,
Q614464,竹本直一,竹本,直一,Loading...,
Q6381645,北側一雄,北側,一雄,Loading...,
Q11539493,森山浩行,森山,浩行,Loading...,
Q20039172,岡下昌平,岡下,昌平,,
Q41770889,藤本幸子,藤本,幸子,Loading...,
Q11667848,馬場伸幸,馬場,伸幸,Loading...,
Q20039502,神谷昇,神谷,昇,Loading...,
Q41770890,矢野忠重,矢野,忠重,Loading...,
Q11642258,遠藤敬,遠藤,敬,Loading...,
Q20041303,谷川とむ,谷川,とむ,Loading...,
Q41770893,北村みき,北村,みき,Loading...,
Q11368259,丸山穂高,丸山,穂高,Loading...,
Q6782391,盛山正仁,盛山,正仁,Loading...,
Q41770921,近藤秀子,近藤,秀子,Loading...,
Q11373460,井坂信彦,井坂,信彦,Loading...,
Q7426422,梅村聡,梅村,聡,Loading...,
Q6381788,赤羽一嘉,赤羽,一嘉,Loading...,
Q41770922,平松順子,平松,順子,Loading...,
Q41770924,船川治郎,船川,治郎,Loading...,
Q41777904,松木秀一郎,,,Loading...,
Q41770925,冨士谷香恵子,冨士谷,香恵子,Loading...,
Q41770926,横畑和幸,横畑,和幸,Loading...,
Q8056061,関芳弘,関,芳弘,Loading...,
Q41770927,大椙鉄夫,大椙,鉄夫,Loading...,
Q41770929,佐藤泰樹,佐藤,泰樹,Loading...,
Q11622818,藤井比早之,藤井,比早之,Loading...,
Q11538822,梶原康弘,梶原,康弘,Loading...,
Q6426240,谷公一,谷,公一,Loading...,
Q41770931,桜井周,桜井,周,Loading...,
Q6426248,市村浩一郎,市村,浩一郎,Loading...,
Q11431868,大串正樹,大串,正樹,Loading...,
Q41770933,上田幸子,上田,幸子,Loading...,
Q11578596,畠中光成,畠中,光成,Loading...,
Q11470671,山田賢司,山田,賢司,Loading...,
Q11355593,三木圭恵,三木,圭恵,Loading...,
Q18818101,堀内照文,堀内,照文,Loading...,
Q11367646,中野洋昌,中野,洋昌,Loading...,
Q41770936,菊地憲之,菊地,憲之,Loading...,
Q8050121,西村康稔,西村,康稔,Loading...,
Q41770915,金田峰生,金田,峰生,Loading...,
Q1133136,渡海紀三朗,渡海,紀三朗,Loading...,
Q7677354,長安豊,長安,豊,Loading...,
Q1315762,松本剛明,松本,剛明,,
Q41770918,堀譲,堀,譲,Loading...,
Q41770920,池畑浩太朗,池畑,浩太朗,Loading...,
Q704345,山口壯,山口,壯,Loading...,
Q41770938,井上良子,井上,良子,Loading...,
Q388496,馬淵澄夫,馬淵,澄夫,Loading...,
Q41770939,吉野忠男,吉野,忠男,Loading...,
Q11461866,小林茂樹,小林,茂樹,Loading...,
Q41770941,霜鳥純一,霜鳥,純一,Loading...,
Q1705028,高市早苗,高市,早苗,Loading...,
Q6419134,前川清成,前川,清成,Loading...,
Q41770942,所進,所,進,Loading...,
Q11577481,田野瀬太道,田野瀬,太道,Loading...,
Q11654965,門博文,門,博文,Loading...,
Q41770943,原矢寸久,原,矢寸久,Loading...,
Q11475894,岸本周平,岸本,周平,Loading...,
Q41777912,栄隆則,,,Loading...,
Q41770945,下村雅洋,下村,雅洋,Loading...,
Q41770946,坂田隆徳,坂田,隆徳,Loading...,
Q6782738,石田真敏,石田,真敏,Loading...,
Q41770948,楠本文郎,楠本,文郎,Loading...,
Q1133880,二階俊博,二階,俊博,Loading...,
Q41770949,塚田成幸,塚田,成幸,Loading...,
Q1335527,石破茂,石破,茂,,
Q41770953,福原宗男,福原,宗男,Loading...,
Q41770951,福住英行,福住,英行,Loading...,
Q11563479,湯原俊二,湯原,俊二,Loading...,
Q7385320,赤澤亮正,赤澤,亮正,Loading...,
Q11370719,亀井亜紀子,亀井,亜紀子,Loading...,
Q1133192,細田博之,細田,博之,Loading...,
Q41770956,向瀬慎一,向瀬,慎一,Loading...,
Q2484652,竹下亘,竹下,亘,Loading...,
Q11668691,高井崇志,高井,崇志,Loading...,
Q467453,逢沢一郎,逢沢,一郎,Loading...,
Q41770959,垣内京美,垣内,京美,Loading...,
Q41770960,田部雄治,田部,雄治,Loading...,
Q11466071,山下貴司,山下,貴司,Loading...,
Q6383911,津村啓介,津村,啓介,Loading...,
Q41770961,尾崎宏子,尾崎,宏子,Loading...,
Q7827692,阿部俊子,阿部,俊子,Loading...,
Q6837954,柚木道義,柚木,道義,Loading...,
Q41770962,平林明成,平林,明成,Loading...,
Q5517695,橋本岳,橋本,岳,Loading...,
Q41770963,美見芳明,美見,芳明,Loading...,
Q6378155,加藤勝信,加藤,勝信,Loading...,
Q41770965,大西理,大西,理,Loading...,
Q359480,岸田文雄,岸田,文雄,Loading...,
Q41770967,藤本聡志,藤本,聡志,Loading...,
Q41770968,水野善丈,水野,善丈,Loading...,
Q5209645,松本大輔,松本,大輔,Loading...,
Q41770969,灰岡香奈,灰岡,香奈,Loading...,
Q5770815,平口洋,平口,洋,Loading...,
Q41770971,野村昌央,野村,昌央,Loading...,
Q11428744,塩村文夏,塩村,文夏,Loading...,
Q11553342,河井克行,河井,克行,Loading...,
Q15220933,新谷正義,新谷,正義,Loading...,
Q11597430,空本誠喜,,,Loading...,
Q41770972,中石仁,中石,仁,Loading...,
Q41770973,恵飛須圭二,恵飛須,圭二,Loading...,
Q41770974,尾崎光,尾崎,光,Loading...,
Q6869306,寺田稔,寺田,稔,Loading...,
Q11460163,小島敏文,小島,敏文,Loading...,
Q6426455,佐藤公治,佐藤,公治,Loading...,
Q41770976,重村幸司,重村,幸司,Loading...,
Q41770978,佐藤広典,佐藤,広典,Loading...,
Q11461458,小林史明,小林,史明,Loading...,
Q41777917,高村正大,,,Loading...,
Q41770979,五島博,五島,博,Loading...,
Q41770980,河井美和子,河井,美和子,Loading...,
Q41770981,大内一也,大内,一也,Loading...,
Q41770983,松田一志,松田,一志,Loading...,
Q1995125,岸信夫,岸,信夫,Loading...,
Q382311,河村建夫,河村,建夫,Loading...,
Q41771063,坂本史子,坂本,史子,Loading...,
Q41770986,西岡広伸,西岡,広伸,Loading...,
Q132345,安倍晋三,安倍,晋三,Loading...,
Q41770988,山本千代子,山本,千代子,Loading...,別人？
Q11376392,仁木博文,仁木,博文,Loading...,
Q6782819,後藤田正純,後藤田,正純,Loading...,
Q41770989,久保孝之,久保,孝之,Loading...,
Q41770991,福山正敏,福山,正敏,Loading...,
Q7505080,山口俊一,山口,俊一,Loading...,
Q7678622,平井卓也,平井,卓也,Loading...,
Q6314413,小川淳也,小川,淳也,,別人？
Q11566681,瀬戸隆一,瀬戸,隆一,Loading...,
Q41770992,河村整,河村,整,Loading...,
Q11572647,玉木雄一郎,玉木,雄一郎,Loading...,
Q41770994,藤田伸二,藤田,伸二,Loading...,
Q11439619,大野敬太郎,大野,敬太郎,,
Q41770995,石本憲一,石本,憲一,Loading...,
Q41770996,富永喜代,富永,喜代,Loading...,
Q360395,塩崎恭久,塩崎,恭久,Loading...,
Q18818315,横山博幸,横山,博幸,Loading...,
Q41770998,一色一正,一色,一正,Loading...,
Q11627955,西岡新,西岡,新,Loading...,
Q7446719,村上誠一郎,村上,誠一郎,Loading...,
Q41770999,国田睦,国田,睦,Loading...,
Q41771001,森田浩二,森田,浩二,Loading...,
Q11580199,白石洋一,白石,洋一,Loading...,
Q41771003,白石寛樹,白石,寛樹,Loading...,
Q6426244,山本公一,山本,公一,,
Q41771004,松本顕治,松本,顕治,Loading...,
Q41771005,大石宗,大石,宗,Loading...,
Q5530859,中谷元,中谷,元,Loading...,
Q5639964,広田一,広田,一,Loading...,
Q8060529,山本有二,山本,有二,Loading...,
Q41771009,立川孝彦,立川,孝彦,Loading...,
Q11468895,山本剛正,山本,剛正,Loading...,
Q11373245,井上貴博,井上,貴博,Loading...,
Q41771010,松尾律子,松尾,律子,Loading...,
Q11596567,稲富修二,稲富,修二,Loading...,
Q11673487,鬼木誠,鬼木,誠,Loading...,
Q11466402,山内康一,山内,康一,Loading...,
Q11411691,古賀篤,古賀,篤,Loading...,
Q11554229,河野正美,河野,正美,Loading...,
Q41771012,新留清隆,新留,清隆,,
Q11453336,宮内秀樹,宮内,秀樹,Loading...,
Q41771013,田中陽二,田中,陽二,Loading...,
Q8055970,原田義昭,原田,義昭,Loading...,
Q5209856,楠田大蔵,楠田,大蔵,Loading...,
Q41771014,小林解子,小林,解子,,
Q41771016,西原忠弘,西原,忠弘,Loading...,
Q41771018,新井富美子,新井,富美子,,
Q17219387,鳩山二郎,鳩山,二郎,Loading...,
Q41771019,江口学,江口,学,Loading...,
Q41771020,原圭助,原,圭助,Loading...,
Q11622647,藤丸敏,藤丸,敏,Loading...,別人？
Q41771021,宮嶋つや子,宮嶋,つや子,Loading...,
Q132596,麻生太郎,麻生,太郎,Loading...,
Q18818124,真島省三,真島,省三,Loading...,
Q4803390,三原朝彦,三原,朝彦,Loading...,
Q18817798,田村貴昭,田村,貴昭,Loading...,
Q11425971,城井崇,城井,崇,Loading...,
Q6435368,山本幸三,山本,幸三,Loading...,別人？
Q6140382,緒方林太郎,緒方,林太郎,Loading...,
Q41771008,竹内信昭,竹内,信昭,Loading...,
Q7385342,武田良太,武田,良太,Loading...,
Q11475456,岩田和親,岩田,和親,Loading...,
Q41771024,中島徹,中島,徹,Loading...,
Q548239,原口一博,原口,一博,,
Q41771025,大森斉,大森,斉,Loading...,
Q2576940,古川康,古川,康,Loading...,
Q5771003,大串博志,大串,博志,Loading...,
Q41771026,牧山隆,牧山,隆,Loading...,
Q7850337,冨岡勉,冨岡,勉,Loading...,
Q41771028,西岡秀子,西岡,秀子,Loading...,
Q41771029,近藤一宇,近藤,一宇,Loading...,
Q11399159,加藤寛治,加藤,寛治,Loading...,
Q41777909,口石竜三,,,Loading...,
Q41771031,石丸完治,石丸,完治,Loading...,
Q8046971,谷川弥一,谷川,弥一,Loading...,
Q41771033,末次精一,末次,精一,Loading...,
Q41771035,石川悟,石川,悟,Loading...,
Q11454107,宮島大典,宮島,大典,Loading...,
Q7446686,北村誠吾,北村,誠吾,Loading...,
Q11518220,木原稔,木原,稔,Loading...,
Q8055323,松野頼久,松野,頼久,Loading...,
Q41771036,木下順子,木下,順子,Loading...,
Q41771037,西野太亮,西野,太亮,Loading...,
Q41771038,和田要,和田,要,Loading...,
Q11646016,野田毅,野田,毅,Loading...,
Q41771040,関根静香,関根,静香,Loading...,
Q7706925,坂本哲志,坂本,哲志,Loading...,
Q11583883,矢上雅義,矢上,雅義,Loading...,
Q8050092,金子恭之,金子,恭之,Loading...,
Q11597257,穴見陽一,穴見,陽一,Loading...,
未登録→登録しない,広次忠彦,広次,忠彦,Loading...,
Q41771042,小手川恵,小手川,恵,Loading...,
Q7504802,吉良州司,吉良,州司,Loading...,
Q11412937,吉川元,吉川,元,Loading...,
Q41771044,上田敦子,上田,敦子,Loading...,
Q405527,衛藤征士郎,衛藤,征士郎,Loading...,
Q1654639,岩屋毅,岩屋,毅,Loading...,
Q3547232,横光克彦,横光,克彦,Loading...,
未登録→登録しない,松本隆,松本,隆,Loading...,
Q41771045,内田静雄,内田,静雄,,
Q6094931,外山斎,外山,斎,Loading...,
Q11545768,武井俊輔,武井,俊輔,Loading...,
Q41771046,黒木万治,黒木,万治,Loading...,
Q41771047,河野一郎,河野,一郎,,
Q7678527,江藤拓,江藤,拓,Loading...,
Q41771049,井福美年,井福,美年,Loading...,
Q8056070,古川禎久,古川,禎久,Loading...,
Q5770910,川内博史,川内,博史,Loading...,
Q41771051,宮崎一博,宮崎,一博,Loading...,
Q11466235,山之内毅,山之内,毅,Loading...,
Q41771052,祝迫光治,祝迫,光治,Loading...,
Q16770033,金子万寿夫,金子,万寿夫,Loading...,
Q41771054,山口勇太,山口,勇太,Loading...,
Q11646177,野間健,野間,健,Loading...,
未登録→登録しない,山口陽規,山口,陽規,Loading...,
Q8049988,小里泰弘,小里,泰弘,Loading...,
Q41771055,野呂正和,野呂,正和,Loading...,
Q337762,森山𥙿,森山,𥙿,Loading...,
Q1761759,下地幹郎,下地,幹郎,Loading...,
Q7446761,赤嶺政賢,赤嶺,政賢,Loading...,
Q41771057,下地玲子,下地,玲子,Loading...,
Q11422694,國場幸之助,國場,幸之助,Loading...,
Q11454333,宮崎政久,宮崎,政久,Loading...,
Q1724004,照屋寛徳,照屋,寛徳,Loading...,
Q11547421,比嘉奈津美,比嘉,奈津美,,
Q41771058,金城竜郎,金城,竜郎,Loading...,
Q11572466,玉城デニー,玉城,デニー,Loading...,
Q11629931,西銘恒三郎,西銘,恒三郎,Loading...,
Q41771060,富川泰全,富川,泰全,Loading...,
Q18817877,仲里利信,仲里,利信,Loading...,
,波多野里奈,波多野,里奈,Loading...,
Q41770631,遠藤陽子,遠藤,陽子,Loading...,
Q41770573,川部竜二,川部,竜二,Loading...,
Q41770575,佐々木明美,佐々木,明美,Loading...,
Q41770582,本間勝美,本間,勝美,Loading...,
Q11384409,佐藤英道,佐藤,英道,Loading...,
Q18817972,畠山和也,畠山,和也,Loading...,
Q17160031,鈴木貴子,鈴木,貴子,Loading...,
Q11562188,渡辺孝一,渡辺,孝一,Loading...,
Q41777943,武田久之,,,Loading...,
Q11468075,山崎摩耶,,,Loading...,
Q49999,江渡聡徳,江渡,聡徳,Loading...,
Q21655809,真山祐一,真山,祐一,Loading...,
Q49936,井上義久,井上,義久,Loading...,
Q5102671,高橋千鶴子,高橋,千鶴子,Loading...,
Q6746585,寺田学,寺田,学,Loading...,
Q11544051,橋本英教,橋本,英教,Loading...,
Q41777945,渡邊大,,,Loading...,
Q11468214,山崎誠,,,Loading...,
Q11657178,阿久津幸彦,,,Loading...,
Q41777959,梶護,,,Loading...,
Q41770599,松井秀明,松井,秀明,Loading...,
Q41770661,中曽根康隆,中曽根,康隆,Loading...,
Q41770652,小池一徳,小池,一徳,Loading...,
Q11637774,輿水恵一,輿水,恵一,Loading...,
Q16264927,岡本三成,岡本,三成,Loading...,
Q1737905,石井啓一,石井,啓一,Loading...,
Q7706956,塩川鉄也,塩川,鉄也,Loading...,
Q41777940,村上知己,,,Loading...,
Q41777960,堀越啓仁,,,Loading...,
Q6782480,大河原雅子,,,Loading...,
Q41777962,高木錬太郎,,,Loading...,
Q20041482,角田秀穂,角田,秀穂,Loading...,
Q7051265,古屋範子,古屋,範子,Loading...,
Q7496423,富田茂之,富田,茂之,Loading...,
Q337507,志位和夫,志位,和夫,Loading...,
Q11454668,宮川典子,宮川,典子,Loading...,
Q41777925,井川泰雄,,,Loading...,
Q41777936,布施正行,,,Loading...,
Q41770748,今村あゆみ,今村,あゆみ,Loading...,
Q41770238,石沢憲之,石沢,憲之,Loading...,
Q41770455,小林学,小林,学,Loading...,
Q41770456,岸武志,岸,武志,Loading...,
Q41770459,谷川智行,谷川,智行,Loading...,
Q41770037,伊藤正樹,伊藤,正樹,Loading...,
Q11599306,竹田光明,竹田,光明,Loading...,
Q11518735,木村剛司,木村,剛司,Loading...,
Q6837950,高木美智代,高木,美智代,Loading...,
Q8062685,高木陽介,高木,陽介,Loading...,
Q4701145,笠井亮,笠井,亮,Loading...,
Q11397152,前川恵,前川,恵,Loading...,
Q11366452,中津川博郷,中津川,博郷,Loading...,
Q41777929,佐近康昌,,,Loading...,
Q41777939,星英一郎,,,Loading...,
Q41770042,冨田直樹,冨田,直樹,Loading...,
Q41770797,長瀬由希子,長瀬,由希子,Loading...,
Q41770761,伊藤誠,伊藤,誠,Loading...,
Q41770764,西沢博,西沢,博,Loading...,
Q18818065,藤野保史,藤野,保史,Loading...,
Q11399825,助田重義,助田,重義,Loading...,
Q7678543,山本拓,山本,拓,Loading...,
Q1739044,若林健太,,,Loading...,
Q41777933,太田昌孝,,,Loading...,
Q41777964,松平浩一,,,Loading...,
Q41777966,山本和嘉子,,,Loading...,
Q11413941,吉田治,吉田,治,Loading...,
Q41794094,山越徹,山越,徹,Loading...,
Q11433281,大口善徳,大口,善徳,Loading...,
Q7973013,伊藤渉,伊藤,渉,Loading...,
Q20041786,中川康洋,中川,康洋,Loading...,
Q18817650,島津幸広,島津,幸広,Loading...,
Q18818221,本村伸子,本村,伸子,Loading...,
Q11366226,中根康浩,中根,康浩,Loading...,
Q41777910,喜多義典,,,Loading...,
Q41777921,江頭俊満,,,Loading...,
Q41777927,井筒伸幸,,,Loading...,
Q41777950,越野優一,,,Loading...,
Q41777967,松田功,,,Loading...,
Q41770860,斉藤幸子,斉藤,幸子,Loading...,
Q7497769,奥野信亮,奥野,信亮,Loading...,
Q11566187,濱村進,濱村,進,Loading...,
Q7820173,浮島智子,浮島,智子,Loading...,
Q11598974,竹内譲,竹内,譲,Loading...,
Q11454828,宮本岳志,宮本,岳志,Loading...,
Q41777947,田中博之,,,Loading...,
Q41777949,田丸義高,,,Loading...,
Q41777956,高橋雅也,,,Loading...,
Q8054597,鰐淵洋子,,,Loading...,
Q41777958,鷲岡秀明,,,Loading...,
Q41770878,三和智之,三和,智之,Loading...,
Q462308,樽床伸二,樽床,伸二,Loading...,
Q41770984,藤本一規,藤本,一規,Loading...,
Q6383605,桝屋敬悟,桝屋,敬悟,Loading...,
Q926287,斉藤鉄夫,斉藤,鉄夫,Loading...,
Q30144920,大平喜信,大平,喜信,Loading...,
Q11552157,池田道孝,池田,道孝,Loading...,
Q18817349,古田圭一,古田,圭一,Loading...,
Q41777938,日下正喜,,,Loading...,Wikidataでは「浮島とも子」で登録されてる
Q441718,秋葉忠利,,,Loading...,
Q7051352,石田祝稔,石田,祝稔,Loading...,
Q11592023,福山守,福山,守,Loading...,
Q7705291,福井照,福井,照,Loading...,
Q41777952,高村宗男,,,Loading...,
Q7051324,武内則男,,,Loading...,
Q457774,園田博之,園田,博之,Loading...,
Q6418998,遠山清彦,遠山,清彦,Loading...,
Q8050128,江田康幸,江田,康幸,Loading...,
Q21703015,吉田宣弘,吉田,宣弘,Loading...,
Q17220479,濱地雅一,濱地,雅一,Loading...,
Q6782366,今村雅弘,今村,雅弘,Loading...,
Q21655823,宮路拓馬,宮路,拓馬,Loading...,
Q41777923,上地崇,,,Loading...,
Q41777931,吉田久美子,,,Loading...,
Q11624673,藤田一枝,,,Loading...,
未登録→登録しない,益田牧子,益田,牧子,Loading...,
Q41770568,森英士,森,英士,Loading...,
Q130856,横路孝弘,横路,孝弘,Loading...,
Q41770580,荻生和敏,荻生,和敏,Loading...,
Q41583708,女鹿武,女鹿,武,Loading...,
未登録→登録しない,佐々木とし子,佐々木,とし子,Loading...,
Q7827415,黄川田徹,黄川田,徹,Loading...,
Q41770597,菊池幸夫,菊池,幸夫,Loading...,
Q41770604,佐藤克之,佐藤,克之,Loading...,
Q41770608,戸津川永,戸津川,永,Loading...,
Q41770616,荒井寛,荒井,寛,Loading...,
Q41770621,斎藤朝興,斎藤,朝興,Loading...,
Q41770637,安部一真,安部,一真,Loading...,
Q418119,大畠章宏,大畠,章宏,Loading...,
Q861808,丹羽雄哉,丹羽,雄哉,Loading...,
Q5533162,佐田玄一郎,佐田,玄一郎,Loading...,
Q41770663,渋沢哲男,渋沢,哲男,Loading...,
Q41770683,平野厚子,平野,厚子,Loading...,
Q41770691,山本悠子,山本,悠子,Loading...,
Q41770672,赤岸雅治,赤岸,雅治,Loading...,
Q41770713,飯島誠之助,飯島,誠之助,Loading...,
Q11523550,村越祐民,村越,祐民,Loading...,
Q41770717,渡辺正二,渡辺,正二,Loading...,
Q41770718,浦野真,浦野,真,Loading...,
Q41770706,宮川伸,宮川,伸,Loading...,
Q41770453,宮本栄,宮本,栄,Loading...,
Q41769946,小堤東,小堤,東,Loading...,
Q41769953,清水啓史,清水,啓史,,
Q41770034,見山伸路,見山,伸路,Loading...,
Q41770039,橋本繁樹,橋本,繁樹,Loading...,
Q41770225,田川豊,田川,豊,Loading...,
Q41770738,明石行夫,明石,行夫,Loading...,
Q41770744,佐藤清,佐藤,清,Loading...,
Q11540810,椎名毅,椎名,毅,Loading...,
Q41770725,市川佳子,市川,佳子,Loading...,
Q41770733,沼上常生,沼上,常生,Loading...,
Q41770758,町田明広,町田,明広,Loading...,
Q41770760,細井良雄,細井,良雄,Loading...,
Q41770768,上野公悦,上野,公悦,,
Q41770775,青山了介,青山,了介,Loading...,
Q41770771,今井基之,今井,基之,,
Q11485751,広野允士,広野,允士,Loading...,
Q7496361,北村茂男,北村,茂男,Loading...,
Q41770802,清沢達也,清沢,達也,Loading...,
Q41770811,水野力夫,水野,力夫,Loading...,
Q41794092,佐伯哲也,佐伯,哲也,Loading...,
Q382231,金子一義,金子,一義,Loading...,
Q41770821,松浦喜芳,松浦,喜芳,Loading...,
Q41770845,大野宙光,大野,宙光,Loading...,
Q11638850,近藤浩,近藤,浩,Loading...,
Q41770849,月東義博,月東,義博,Loading...,
Q41770832,伊神健雄,伊神,健雄,,別人？
Q41770840,串田真吾,串田,真吾,Loading...,別人？
Q41770854,中川民英,中川,民英,Loading...,
Q41770855,内藤弘一,内藤,弘一,Loading...,
Q41770861,山田満,山田,満,Loading...,
Q11546528,武藤貴也,武藤,貴也,Loading...,
Q41794097,田坂幾太,田坂,幾太,Loading...,
Q41770870,畑本久仁枝,畑本,久仁枝,Loading...,
Q463331,谷垣禎一,谷垣,禎一,Loading...,
Q41770896,村上賀厚,村上,賀厚,Loading...,
Q41770897,石谷尚子,石谷,尚子,,
Q41770912,山元建,山元,建,Loading...,
Q41770914,森村広,森村,広,Loading...,
Q41770888,田中浩美,田中,浩美,Loading...,
Q41770930,吉見秋彦,吉見,秋彦,Loading...,
Q41770892,川戸康嗣,川戸,康嗣,Loading...,
Q41770934,新町美千代,新町,美千代,Loading...,
Q41770916,戸井田真太郎,戸井田,真太郎,Loading...,
Q41770955,岩田剛,岩田,剛,,
Q41770958,余江雪央,余江,雪央,Loading...,別人
Q405085,平沼赳夫,平沼,赳夫,Loading...,
Q41770964,加藤高明,加藤,高明,,
Q41770970,清水貞子,清水,貞子,Loading...,
Q11377131,今枝仁,今枝,仁,Loading...,
Q11364762,中川俊直,中川,俊直,Loading...,
Q1133463,亀井静香,亀井,静香,Loading...,
Q697969,高村正彦,高村,正彦,Loading...,別人？
Q41770993,土岐一郎,土岐,一郎,Loading...,
未登録→登録しない,島﨑保臣,島﨑,保臣,Loading...,
未登録→登録しない,山口湧人,山口,湧人,Loading...,
Q41771006,山下登美子,山下,登美子,Loading...,別人？
Q41771007,村上智信,村上,智信,Loading...,
Q41771022,上村泰稔,上村,泰稔,Loading...,
未登録→登録しない,森本康仁,森本,康仁,Loading...,
未登録→登録しない,橋田芳昭,橋田,芳昭,Loading...,
未登録→登録しない,大塚光義,,,Loading...,
Q41771048,富井寿一,,,Loading...,
未登録→登録しない,山口広延,,,,
Q786752,保岡興治,,,Loading...,
未登録→登録しない,永田義人,,,Loading...,
Q6782673,水戸将史,,,Loading...,
Q11635735,赤枝恒雄,,,Loading...,
Q8056255,漆原良夫,,,Loading...,
Q129149,鈴木克昌,,,Loading...,
Q11542092,樋口尚也,,,Loading...,
Q1131518,川端達夫,,,Loading...,
Q11360103,上西小百合,,,Loading...,
Q41777968,塩見俊次,,,Loading...,
Q472792,高木義明,,,Loading...,
Q41777969,仲間昌信,,,Loading...,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
